Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,cleaned_restaurant_name,cleaned_cuisines,cleaned_city,cleaned_locality
311616,Subway,New Delhi,"A5B/66A, Lal Sai Mandir Marg, Near C2 Bus Stand, Janakpuri, New Delhi",Janakpuri,77.0844615,28.6219496,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,69.0,subway,american fast food salad healthy food,new delhi,janakpuri
7025,Suruchee,New Delhi,"71/139, Prem Nagar, Near Choti Sabzi Mandi, Janakpuri, New Delhi",Janakpuri,77.0935847,28.6343713,"Bengali, North Indian",500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,52.0,suruchee,bengali north indian,new delhi,janakpuri
301335,The Bubble Tea Cafe,New Delhi,"C-2B/86, Janakpuri, New Delhi",Janakpuri,77.0883654,28.6215998,Cafe,600,Indian Rupees(Rs.),No,Yes,No,2,3.0,Orange,Average,182.0,bubble tea cafe,cafe,new delhi,janakpuri
4016,The Destination,New Delhi,"B 10, B Block, Community Centre, Janakpuri, New Delhi",Janakpuri,77.0910311,28.6284185,"Chinese, Mughlai",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.3,Orange,Average,85.0,destination,chinese mughlai,new delhi,janakpuri
18238968,The Night Delights,New Delhi,"Janakpuri, New Delhi",Janakpuri,77.0887484,28.6202711,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,Yes,2,3.4,Orange,Average,102.0,night delight,north indian chinese,new delhi,janakpuri
18175340,Tingling Pepper,New Delhi,"16/2, Double Story, Prem Nagar, Janakpuri, New Delhi",Janakpuri,77.0960937,28.6361792,"North Indian, Chinese, Continental, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,69.0,tingling pepper,north indian chinese continental fast food,new delhi,janakpuri
313498,Wah G Wah,New Delhi,"Shop 61, B1 Block, Community Centre, Janakpuri, New Delhi",Janakpuri,77.0910906,28.6298512,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,37.0,wah g wah,north indian chinese,new delhi,janakpuri
18421049,Midnight Hunger Hub,New Delhi,"Janakpuri, New Delhi",Janakpuri,77.0900756,28.6122787,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,Yes,Yes,2,4.5,Dark Green,Excellent,50.0,midnight hunger hub,north indian fast food italian asian,new delhi,janakpuri
18345739,BarShala,New Delhi,"Shop 29, Janakpuri District Center, Janakpuri, New Delhi",Janakpuri,77.0816045,28.6295635,Finger Food,600,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,40.0,barshala,finger food,new delhi,janakpuri
18261158,Bemisaal Reloaded,New Delhi,"B-26 & 27, Community Centre, Janakpuri, New Delhi",Janakpuri,77.091394,28.6291122,"North Indian, Chinese",1250,Indian Rupees(Rs.),No,Yes,No,3,3.8,Yellow,Good,128.0,bemisaal reloaded,north indian chinese,new delhi,janakpuri
4010,Bon Appí©tit,New Delhi,"14, Ground Floor, Satyam Cineplex, District Centre, Janakpuri, New Delhi",Janakpuri,77.0820832,28.6296625,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,1,3.8,Yellow,Good,212.0,bon appí©tit,fast food,new delhi,janakpuri
309283,Burger Point,New Delhi,"C-4B/332-A, Opposite Janak Nursing Home, Janakpuri, New Delhi",Janakpuri,77.0901845,28.6180324,"Burger, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,164.0,burger point,burger fast food,new delhi,janakpuri
17977755,Cakes 'n' Crumbs,New Delhi,"Block A-2, Janakpuri, New Delhi",Janakpuri,77.0871273,28.6331568,Bakery,400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Yellow,Good,70.0,cake n crumb,bakery,new delhi,janakpuri
5388,China Fort,New Delhi,"B 8, Ground Floor, B Block, Community Centre, Janakpuri, New Delhi",Janakpuri,77.0910903,28.6285431,"Chinese, North Indian, Thai",700,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,74.0,china fort,chinese north indian thai,new delhi,janakpuri
4723,Giani,New Delhi,"C-4, E-253, Janakpuri, New Delhi",Janakpuri,77.0887384,28.6180887,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,33.0,giani,ice cream dessert,new delhi,janakpuri
311889,Hot Cherries,New Delhi,"Block DB 12-B, Hari Nagar, Janakpuri, New Delhi",Janakpuri,77.0871808,28.6335873,Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,116.0,hot cherry,bakery,new delhi,janakpuri
311922,KFC,New Delhi,"C Block, Main Road, Janakpuri, New Delhi",Janakpuri,77.0817882,28.6209459,"American, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,62.0,kfc,american fast food,new delhi,janakpuri
185,McDonald's,New Delhi,"R 1, Janak Place, Janakpuri, New Delhi",Janakpuri,77.0819207,28.6299374,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,179.0,mcdonalds,fast food burger,new delhi,janakpuri
18268370,Pasta Xpress,New Delhi,"298-A, C-5/A, Near Kadimi, Janakpuri, New Delhi",Janakpuri,77.0941454,28.6157655,"Italian, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,56.0,pasta xpress,italian fast food,new delhi,janakpuri
4021,Tandoor Bar-Be-Que,New Delhi,"C-2/16, Near C-2 Bus Stop, Janakpuri, New Delhi",Janakpuri,77.0846413,28.6218773,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,131.0,tandoor barbeque,north indian mughlai,new delhi,janakpuri
300527,TBK Kulcha's,New Delhi,"296-A, C4B, Near Surajmal College, Janakpuri, New Delhi",Janakpuri,77.091738,28.6191652,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,No,1,3.6,Yellow,Good,155.0,tbk kulchas,fast food street food,new delhi,janakpuri
18219547,The Pindi,New Delhi,"C-1/122, Janakpuri, New Delhi",Janakpuri,77.0801897,28.620389,"North Indian, Chinese, Mughlai",1300,Indian Rupees(Rs.),Yes,Yes,No,3,3.5,Yellow,Good,100.0,pindi,north indian chinese mughlai,new delhi,janakpuri
18412874,The Tangy Tomatoes,New Delhi,"20/14, Chhoti Subzi Mandi, Janakpuri, New Delhi",Janakpuri,77.0936598,28.6341679,"Italian, Chinese, Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,32.0,tangy tomato,italian chinese fast food north indian,new delhi,janakpuri
18244719,Thela,New Delhi,"Ganesh Nagar, Janakpuri, New Delhi",Janakpuri,77.0905124,28.6330626,"North Indian, Fast Food, Chinese",500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,87.0,thela,north indian fast food chinese,new delhi,janakpuri
18322665,Wah Ji Wah,New Delhi,"C-2B/85A, Janakpuri, New Delhi",Janakpuri,77.0884763,28.6217284,"North Indian, Chinese",450,Indian Rupees(Rs.),Yes,Yes,No,1,3.7,Yellow,Good,61.0,wah ji wah,north indian chinese,new delhi,janakpuri
7018,Muffins,New Delhi,"B-3/66, Janakpuri, New Delhi",Janakpuri,77.0917978,28.6278364,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,No,1,1.9,Red,Poor,66.0,muffin,bakery fast food,new delhi,janakpuri
18446409,Food Scouts,New Delhi,"Janakpuri, New Delhi",Janakpuri,77.090872,28.622406,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,Yes,No,2,4.3,Green,Very Good,22.0,food scout,north indian chinese continental,new delhi,janakpuri
7891,Aggarwal Sweet India,New Delhi,"8/20, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2450727,28.5830716,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,15.0,aggarwal sweet india,mithai street food,new delhi,jangpura
304445,Bhola Dhaba,New Delhi,"1, Guru Nanak Market, Hospital Road, Bhogal, Jangpura, New Delhi",Jangpura,77.2459911,28.5835117,North Indian,300,Indian Rupees(Rs.),No,Yes,No,1,2.8,Orange,Average,30.0,bhola dhaba,north indian,new delhi,jangpura
18337922,Cake Me Up,New Delhi,"Q-6 B, 2nd Floor, Jangpura, New Delhi",Jangpura,77.2415481,28.5799189,Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7.0,cake,bakery,new delhi,jangpura
18357562,Chawla Snacks,New Delhi,"7/22, Masjid Road, Jangpura, New Delhi",Jangpura,77.2467751,28.5826876,North Indian,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4.0,chawla snack,north indian,new delhi,jangpura
9602,Chef Joint,New Delhi,"1/17, Near DAV School, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2475434,28.5795335,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,45.0,chef joint,north indian chinese,new delhi,jangpura
310305,China Hut,New Delhi,"S-8, Masjid Road, Bhogal, Jangpura, New Delhi",Jangpura,77.2472956,28.5817203,Chinese,400,Indian Rupees(Rs.),No,Yes,No,1,3.0,Orange,Average,16.0,china hut,chinese,new delhi,jangpura
18025100,Chinese Hut,New Delhi,"3/48, Jangpura Extension, Central Road, Double Story, Jangpura, New Delhi",Jangpura,77.247116,28.5816136,"Chinese, Fast Food",450,Indian Rupees(Rs.),No,Yes,No,1,2.8,Orange,Average,5.0,chinese hut,chinese fast food,new delhi,jangpura
18355110,Curries & Kebabs,New Delhi,"Shop 155, Bhagwan Nagar Chowk, Near Jeewan Hospital, Near Jangpura, New Delhi",Jangpura,77.2583408,28.5791847,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,7.0,curry kebab,north indian mughlai chinese,new delhi,jangpura
18322676,Giani's,New Delhi,"Shop 7, Q-25, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2412786,28.5793555,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9.0,gianis,ice cream dessert,new delhi,jangpura
308488,Green Chick Chop,New Delhi,"Shop 1, 370 to 371/1, Laxman Chamber, Hospital Road, Jangpura, New Delhi",Jangpura,77.2479691,28.584787,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,15.0,green chick chop,raw meat north indian fast food,new delhi,jangpura
7874,Kabul Restaurant,New Delhi,"4/8, Near Kashmiri Park, Central Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2464868,28.5813084,"Mughlai, Afghani",450,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,25.0,kabul restaurant,mughlai afghani,new delhi,jangpura
18313115,Kadimi Dukan,New Delhi,"38, Central Road, Bhogal, Jangpura, New Delhi",Jangpura,77.2481871,28.5825578,"Street Food, Mithai",200,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,10.0,kadimi dukan,street food mithai,new delhi,jangpura
302514,Kadimi Sweets,New Delhi,"38, Central Road, Jangpura, New Delhi",Jangpura,77.24752,28.5819657,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,42.0,kadimi sweet,mithai street food,new delhi,jangpura
9573,McDonald's,New Delhi,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2419073,28.5812079,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,62.0,mcdonalds,fast food burger,new delhi,jangpura
7892,Modi Pastry Corner,New Delhi,"3/38, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2467562,28.5813908,"Bakery, Fast Food",100,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,17.0,modi pastry corner,bakery fast food,new delhi,jangpura
9568,New Evergreen Hotel,New Delhi,"7, Sai Hospital Road, Bhogal, Jangpura, New Delhi",Jangpura,77.2476766,28.5844282,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,7.0,new evergreen hotel,north indian mughlai,new delhi,jangpura
3681,Nikku Hotel,New Delhi,"16/5, Nikku Chowk, Jangpura, New Delhi",Jangpura,77.2515162,28.5823905,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,9.0,nikku hotel,north indian chinese fast food,new delhi,jangpura
3337,Om Hotel,New Delhi,"17-18, Jungpura Extension Market, Jangpura, New Delhi",Jangpura,77.2417277,28.5805634,"North Indian, Mughlai, South Indian",600,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,140.0,om hotel,north indian mughlai south indian,new delhi,jangpura
310101,Pakeeza Burger,New Delhi,"Near Kashmiri Gate, Jangpura, New Delhi",Jangpura,77.246482,28.5813093,"North Indian, Afghani",600,Indian Rupees(Rs.),No,No,No,2,2.6,Orange,Average,15.0,pakeeza burger,north indian afghani,new delhi,jangpura
7889,Paljees Fresh Baked,New Delhi,"8/24, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2450505,28.5828513,"Bakery, Desserts, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,16.0,paljees fresh baked,bakery dessert fast food,new delhi,jangpura
7879,Pinka's Rasoi,New Delhi,"1, MCD Market, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2416379,28.5798378,North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,21.0,pinkas rasoi,north indian,new delhi,jangpura
310469,Republic of Chicken,New Delhi,"Shashi Hospital Road, Jangpura, New Delhi",Jangpura,77.2450954,28.5829004,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,5.0,republic chicken,raw meat fast food,new delhi,jangpura
18449787,Sandwich & Sons,New Delhi,"428/1, Mathura Road, Jangpura, New Delhi",Jangpura,77.2487324,28.5853525,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,24.0,sandwich son,fast food,new delhi,jangpura
303608,Simple Restaurant,New Delhi,"39, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2439728,28.5837347,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,15.0,simple restaurant,north indian chinese,new delhi,jangpura
307785,Subway,New Delhi,"Shop 5 & 6, 1, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2450505,28.5828513,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,78.0,subway,american fast food salad healthy food,new delhi,jangpura
310100,Tempting Bar-B-Que,New Delhi,"8/36, Birbal Road, Jangpura, New Delhi",Jangpura,77.2451403,28.5824117,"North Indian, Chinese",650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,29.0,tempting barbque,north indian chinese,new delhi,jangpura
310468,The Biryani Hut,New Delhi,"4/64, Double Storey, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2473854,28.5818185,Biryani,400,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5.0,biryani hut,biryani,new delhi,jangpura
3339,Beliram Degchiwala,New Delhi,"8/22-24, Near Birbal Park, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2450505,28.5828513,"North Indian, Mughlai",900,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,107.0,beliram degchiwala,north indian mughlai,new delhi,jangpura
18369763,Instapizza,New Delhi,"428/1, Jangpura, New Delhi",Jangpura,77.2488222,28.5853611,"Pizza, Fast Food",900,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,55.0,instapizza,pizza fast food,new delhi,jangpura
312949,Janta Bakery,New Delhi,"43, Central Road, Bhogal, Jangpura, New Delhi",Jangpura,77.2482385,28.5823926,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,32.0,janta bakery,bakery fast food,new delhi,jangpura
3684,Pal Refreshment Corner,New Delhi,"20, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2417277,28.580653,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,32.0,pal refreshment corner,north indian chinese,new delhi,jangpura
18463963,Transform Nutrition,New Delhi,"2, DDA Market, Opposite Eros Cinemas, Jangpura, New Delhi",Jangpura,77.2415673,28.5807469,"Healthy Food, Continental",400,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,19.0,transform nutrition,healthy food continental,new delhi,jangpura
18357554,Bhashi Caterers,New Delhi,"Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,77.2515611,28.5819018,North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,0.0,White,Not rated,3.0,bhashi caterer,north indian,new delhi,jangpura
310102,Birbal Ji Dhaba,New Delhi,"Shop 35, Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,77.2512383,28.5815771,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,birbal ji dhaba,north indian,new delhi,jangpura
18243438,Chaap Express,New Delhi,"Shop 2, Guru Nanak Market, Hospital Road, Jangpura, New Delhi",Jangpura,77.2460575,28.5835827,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,chaap express,north indian,new delhi,jangpura
18419915,Daawat-e-Mehak,New Delhi,"Shop 5, Main Market, Kilokari, Near Jeevan Nagar, Jangpura, New Delhi",Jangpura,77.262305,28.5764607,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,daawatemehak,north indian mughlai chinese,new delhi,jangpura
18479001,Delhi Biryani Hut,New Delhi,"Double Storey, Jungpura Extension, Jangpura, New Delhi",Jangpura,77.2468941,28.5815151,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,delhi biryani hut,mughlai,new delhi,jangpura
18419906,K. B. Eating Point,New Delhi,"97, Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,77.2603162,28.5798205,"Chinese, South Indian",250,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,0.0,k b eating point,chinese south indian,new delhi,jangpura
18419911,Kashmiri Wazwan,New Delhi,"5/2, Double Storey, Bhogal, Jangpura, New Delhi",Jangpura,77.247005,28.5815244,Kashmiri,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,kashmiri wazwan,kashmiri,new delhi,jangpura
18419919,Maan Singh Halwai,New Delhi,"Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,77.258251,28.5792658,Mithai,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,maan singh halwai,mithai,new delhi,jangpura
18294233,Mughlai Darbar Muradabadi,New Delhi,"Shop 1B, Hospital Road, Jangpura, New Delhi",Jangpura,77.2487324,28.5852629,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,mughlai darbar muradabadi,mughlai,new delhi,jangpura
18419901,P.S. Chinese & Thai Food,New Delhi,"155, Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,77.2585204,28.5791121,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,p chinese thai food,chinese,new delhi,jangpura
18481273,Pak Afghan Restaurant,New Delhi,"Shop 4/3, Jangpura, New Delhi",Jangpura,77.2467645,28.5814249,Afghani,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,pak afghan restaurant,afghani,new delhi,jangpura
18313119,Pakeeza Restaurants,New Delhi,"4/10, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2463975,28.5812764,Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0.0,pakeeza restaurant,mughlai,new delhi,jangpura
18486830,Radhe Shyam Chole Bhature,New Delhi,"15/2, Central Road, Bazar Lane, Bhogal, Jangpura, New Delhi",Jangpura,77.2490554,28.5827894,Street Food,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,radhe shyam chole bhature,street food,new delhi,jangpura
18453186,Sanjha Chulha,New Delhi,"Near Pillar 291, Jangpura Flyover, Jangpura, New Delhi",Jangpura,77.2574428,28.5738108,"North Indian, Mughlai",700,Indian Rupees(Rs.),Yes,No,No,2,0.0,White,Not rated,1.0,sanjha chulha,north indian mughlai,new delhi,jangpura
18354663,Sardar A Pure Meat Shop,New Delhi,"329-330, Shop 5, Samman Bazar, Bhogal, Jangpura, New Delhi",Jangpura,77.247116,28.5843025,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,sardar pure meat shop,raw meat fast food,new delhi,jangpura
18419897,Shahi Muradabadi & Hyderabadi,New Delhi,"206, A/3, Jeevan Nagar, Tikona Park, Sunlight Colony, Jangpura, New Delhi",Jangpura,77.2622917,28.5771398,Mughlai,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,shahi muradabadi hyderabadi,mughlai,new delhi,jangpura
18481322,Shankar Chinese Foods,New Delhi,"Hakikat Rai Road, Jungpura Extension, Jungpura",Jangpura,77.2422216,28.5794004,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,shankar chinese food,chinese fast food,new delhi,jangpura
18357557,Shri Ram Sweets,New Delhi,"57, Bhagwan Nagar, Gurudwara Bala Sahib Road, Ashram, Near Jangpura, New Delhi",Jangpura,77.2584306,28.5792829,"South Indian, Street Food, Chinese",300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,shri ram sweet,south indian street food chinese,new delhi,jangpura
18025096,Subhash Punjabi Family Dhaba,New Delhi,"46, Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,77.251335,28.5815991,North Indian,350,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,1.0,subhash punjabi family dhaba,north indian,new delhi,jangpura
18286922,Tandoori Nature,New Delhi,"22, Samman Bazar, Bhogal, Jangpura, New Delhi",Jangpura,77.2479992,28.5832431,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,tandoori nature,north indian,new delhi,jangpura
18458302,Tinker Koch,New Delhi,"Jangpura, New Delhi",Jangpura,77.2474752,28.5839782,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,tinker koch,north indian,new delhi,jangpura
18447302,Wakhra Swag,New Delhi,"Shop 93, Near Petroleum, Hari Nagar Ashram, Jangpura, New Delhi",Jangpura,77.2569041,28.5744768,"South Indian, Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,wakhra swag,south indian chinese fast food,new delhi,jangpura
300744,Chawla's_,New Delhi,"12, Opposite Eros Cinema, Jangpura Extension Market, Jangpura, New Delhi",Jangpura,77.2417277,28.5802945,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,2,2.3,Red,Poor,126.0,chawlas,north indian mughlai,new delhi,jangpura
8509,Barbeque Nation,New Delhi,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2413236,28.580749,"North Indian, Chinese",1600,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,744.0,barbeque nation,north indian chinese,new delhi,jangpura
3338,Novelty Dairy & Stores,New Delhi,"43, Hawkers House, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,77.2439279,28.5837753,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,4.1,Green,Very Good,352.0,novelty dairy store,fast food,new delhi,jangpura
